id,Dien_tich,So_phong,So_tang,Mat_tien_m,Huong_nha,Vi_tri,Noi_dung_mo_ta,Gia_ty_vnd
2783,236.4,1,2,7.5,Đông Bắc,Quan_2,"Bán gấp nhà hẻm xe máy thông, liên hệ xem nhà, hẻm thông 2 đầu, sổ hồng chính chủ.",60.66
2784,121.2,4,1,6.1,Đông,Quan_4,"Nhà biệt thự, gần trục đường lớn, phù hợp ở gia đình, sổ hồng riêng, hầm xe ô tô.",45.51
2785,95.2,3,3,6.8,Đông Nam,Quan_11,"phố thương mại đẹp, thang máy riêng, nội thất đầy đủ, view sông thoáng.",16.53
2786,313.3,3,2,4.7,Nam,Quan_Binh_Tan,"Bán gấp nhà phố thương mại, sổ đỏ chính chủ, an ninh 24/7, pháp lý đầy đủ.",29.36
2787,70.3,3,2,4.8,Nam,Huyen_Nha_Be,"Nhà hẻm ba gác mới xây, chủ cần tiền bán gấp, sổ đỏ chính chủ, khu dân cư an ninh.",6.03
2788,44.8,3,2,4.2,Tây Bắc,Quan_5,"thang máy riêng, hướng Tây Bắc đón gió, giá thương lượng, pháp lý đầy đủ.",12.31
2789,268.4,3,2,3.3,Tây Bắc,Quan_7,"villa mini đẹp, nhà mới hoàn thiện, nhà 1 trệt 1 lầu, nội thất cao cấp.",84.27
2790,54.4,4,5,5.1,Đông Nam,Quan_Phu_Nhuan,"Nhà hẻm ô tô, diện tích rộng, sân thượng rộng, an ninh 24/7, giá tốt đầu tư.",13.93
2791,48.6,5,4,8.3,Nam,Quan_6,"nở hậu, hướng Nam đón gió, khu dân cư đông đúc, sổ đỏ chính chủ.",10.21
2792,308.9,7,2,4.6,Nam,Quan_10,"Nhà mặt tiền mới xây, thiết kế thoáng mát, hồ bơi riêng, khu dân cư an ninh.",99.2
2793,253.2,4,1,3.7,Tây Nam,Quan_Go_Vap,"hẻm ba gác đẹp, sổ hồng chính chủ, sổ đỏ chính chủ, ở ngay.",24.49
2794,155.9,7,5,5.1,Đông,Quan_Binh_Tan,"thiết kế thoáng mát, khu dân cư đông đúc, gần trường học và chợ, vị trí đắc địa.",20.42
2795,138.1,3,3,2.8,Đông,Quan_4,"Nhà mặt tiền, diện tích rộng, sổ đỏ chính chủ, hầm xe ô tô, giá tốt đầu tư.",39.84
2796,54.2,4,2,3.9,Đông Nam,Quan_Thu_Duc,"Nhà hẻm xe máy thông, diện tích rộng, nở hậu, gần trục đường lớn, giá tốt đầu tư.",6.72
2797,260.5,7,2,5.8,Nam,Quan_12,"Nhà trong ngõ yên tĩnh mới xây, sổ hồng chính chủ, hầm xe ô tô, khu dân cư an ninh.",24.41
2798,301.7,4,2,4.4,Bắc,Huyen_Binh_Chanh,"Nhà hẻm ô tô mới xây, khu compound, nhà mới hoàn thiện, khu dân cư an ninh.",13.91
2799,135.0,5,1,7.8,Đông,Huyen_Nha_Be,"hầm xe ô tô, hướng Đông đón gió, pháp lý rõ ràng, pháp lý đầy đủ.",7.07
2800,163.8,2,1,2.7,Đông,Huyen_Binh_Chanh,"Nhà hẻm ô tô, diện tích rộng, nội thất đầy đủ, sổ đỏ chính chủ, giá tốt đầu tư.",9.6
2801,29.1,6,2,4.7,Bắc,Quan_5,"Bán gấp nhà mặt tiền, sổ đỏ chính chủ, hầm xe ô tô, sổ hồng chính chủ.",10.38
2802,290.2,5,1,3.9,Nam,Quan_10,"Bán gấp nhà villa mini, view sông thoáng, sổ đỏ chính chủ, sổ hồng riêng.",81.13
2803,85.0,8,1,5.1,Tây Bắc,Quan_Thu_Duc,"Bán nhà trong ngõ yên tĩnh, penthouse, khu compound, đầu tư sinh lời cao, liên hệ ngay.",8.35
2804,249.1,6,2,8.2,Bắc,Quan_8,"Bán nhà hẻm xe máy thông, hầm xe ô tô, nhà 1 trệt 1 lầu, tiềm năng tăng giá, liên hệ ngay.",23.16
2805,109.6,4,2,8.2,Đông,Quan_4,"Nhà hẻm ba gác, nhà 1 trệt 1 lầu, phù hợp ở gia đình, pháp lý đầy đủ, gần bệnh viện.",17.36
2806,214.6,5,1,6.3,Nam,Quan_Go_Vap,"Bán nhà villa mini, an ninh 24/7, thiết kế thoáng mát, đầu tư sinh lời cao, liên hệ ngay.",37.57
2807,278.4,7,2,6.5,Tây,Quan_3,"giá thương lượng, gần trục đường lớn, sổ đỏ chính chủ, đầu tư sinh lời cao.",164.61
2808,194.0,4,3,6.8,Đông,Quan_10,"Bán nhà phố thương mại, view sông thoáng, gần bệnh viện, đầu tư sinh lời cao, liên hệ ngay.",52.7
2809,37.9,4,1,4.1,Đông Nam,Quan_Binh_Thanh,"Bán gấp nhà hẻm ba gác, liên hệ xem nhà, penthouse, sổ hồng chính chủ.",7.07
2810,139.7,4,1,5.6,Tây Bắc,Quan_4,"an ninh 24/7, nội thất đầy đủ, ở ngay, pháp lý đầy đủ.",32.68
2811,182.4,4,2,6.6,Tây,Quan_4,"khu dân cư đông đúc, hướng Tây đón gió, penthouse, sổ đỏ chính chủ.",49.28
2812,69.3,3,4,4.1,Đông,Quan_Go_Vap,"Nhà hẻm ba gác mới xây, nội thất đầy đủ, view sông thoáng, khu dân cư an ninh.",9.25
2813,175.0,6,3,7.0,Đông,Quan_6,"Nhà hẻm ba gác, thang máy riêng, liên hệ xem nhà, sổ hồng chính chủ.",28.89
2814,252.8,5,2,6.3,Đông Bắc,Quan_Binh_Tan,"Bán nhà hẻm ô tô, gần trường học và chợ, khu compound, tiềm năng tăng giá, liên hệ ngay.",22.49
2815,180.1,3,1,6.0,Đông Bắc,Quan_4,"nở hậu, nội thất đầy đủ, gần trục đường lớn, pháp lý đầy đủ.",28.18
2816,136.7,2,5,7.1,Tây Nam,Quan_4,"thang máy riêng, hướng Tây Nam đón gió, ở ngay, sổ hồng chính chủ.",29.1
2817,48.3,3,1,4.4,Nam,Quan_Binh_Thanh,"hồ bơi riêng, nội thất hiện đại, nội thất cao cấp, sổ hồng chính chủ.",9.35
2818,210.3,4,1,3.0,Đông Bắc,Quan_Binh_Thanh,"Nhà hẻm ba gác, sân thượng rộng, phù hợp ở gia đình, sổ đỏ chính chủ, an ninh 24/7.",33.92
2819,167.3,2,2,4.7,Nam,Quan_Go_Vap,"nội thất cao cấp, hướng Nam đón gió, penthouse, pháp lý đầy đủ.",18.65
2820,202.2,6,3,10.8,Tây,Quan_4,"hẻm ô tô đẹp, pháp lý rõ ràng, sổ đỏ chính chủ, khu compound.",38.31
2821,304.5,3,3,8.7,Tây,Quan_Thu_Duc,"Bán gấp nhà hẻm ô tô, hồ bơi riêng, nở hậu, sổ hồng chính chủ.",32.84
2822,99.4,7,1,4.0,Tây Nam,Quan_12,"trong ngõ yên tĩnh đẹp, gần trường học và chợ, sân thượng rộng, view sông thoáng.",8.51
2823,317.6,4,3,9.8,Đông,Quan_Binh_Thanh,"pháp lý rõ ràng, nội thất cao cấp, hầm xe ô tô, sổ đỏ chính chủ.",58.18
2824,274.9,4,1,4.1,Tây Bắc,Huyen_Nha_Be,"hẻm xe máy thông đẹp, gần trường học và chợ, an ninh 24/7, penthouse.",14.62
2825,48.9,4,5,8.5,Tây Nam,Huyen_Nha_Be,"liên hệ xem nhà, nhà mới hoàn thiện, hẻm thông 2 đầu, đầu tư sinh lời cao.",7.72
2826,75.1,3,2,4.1,Tây Nam,Quan_Tan_Binh,"Bán gấp nhà hẻm ba gác, nội thất cao cấp, nội thất đầy đủ, sổ hồng chính chủ.",13.19
2827,162.6,5,2,5.0,Đông Nam,Quan_4,"view sông thoáng, hẻm thông 2 đầu, gần trường học và chợ, thu nhập cho thuê ổn định.",25.74
2828,107.3,7,1,9.7,Tây Bắc,Huyen_Binh_Chanh,"chủ cần tiền bán gấp, hướng Tây Bắc đón gió, liên hệ xem nhà, sổ đỏ chính chủ.",6.78
2829,84.1,5,1,5.1,Tây,Quan_Phu_Nhuan,"Nhà hẻm ba gác, sổ đỏ chính chủ, an ninh 24/7, sổ hồng.",16.25
2830,70.1,6,3,4.7,Bắc,Quan_7,"hẻm ba gác đẹp, penthouse, nội thất đầy đủ, ở ngay.",17.88
2831,34.3,1,1,3.1,Đông Bắc,Quan_Tan_Binh,"an ninh 24/7, nội thất cao cấp, giá thương lượng, sổ đỏ chính chủ.",6.8
2832,130.3,5,1,3.3,Nam,Quan_Thu_Duc,"Nhà trong ngõ yên tĩnh, pháp lý rõ ràng, phù hợp ở gia đình, sổ đỏ chính chủ, liên hệ xem nhà.",10.48
2833,123.2,4,3,4.0,Bắc,Quan_Binh_Tan,"Bán gấp nhà phố thương mại, ở ngay, nội thất đầy đủ, sổ đỏ chính chủ.",13.85
2834,202.3,6,2,4.3,Tây,Quan_8,"thiết kế thoáng mát, ở ngay, nhà 1 trệt 1 lầu, thu nhập cho thuê ổn định.",22.96
2835,241.0,4,2,5.2,Tây Nam,Quan_3,"sổ hồng chính chủ, nội thất cao cấp, nội thất đầy đủ, tiềm năng tăng giá.",64.69
2836,67.4,1,1,8.4,Nam,Quan_Go_Vap,"hẻm ô tô đẹp, giá thương lượng, hẻm thông 2 đầu, an ninh 24/7.",8.55
2837,119.7,5,2,6.8,Đông,Quan_11,"Bán nhà hẻm xe máy thông, gần trường học và chợ, sân thượng rộng, phù hợp ở thực và đầu tư, liên hệ ngay.",19.53
2838,182.9,4,5,4.6,Tây,Quan_4,"an ninh 24/7, nội thất đầy đủ, pháp lý rõ ràng, sổ hồng riêng.",46.61
2839,315.6,6,1,5.5,Tây,Quan_3,"Nhà mặt tiền, nhà mới hoàn thiện, phù hợp ở gia đình, pháp lý đầy đủ, chủ cần tiền bán gấp.",121.81
2840,29.9,6,3,4.1,Đông,Quan_4,"Bán gấp nhà biệt thự, gần bệnh viện, sân thượng rộng, pháp lý đầy đủ.",16.72
2841,223.7,5,1,5.9,Nam,Quan_Thu_Duc,"Nhà mặt tiền mới xây, view sông thoáng, liên hệ xem nhà, khu dân cư an ninh.",32.7
2842,123.3,5,3,8.5,Đông Nam,Quan_5,"Nhà trong ngõ yên tĩnh, pháp lý rõ ràng, gần trục đường lớn, sổ hồng.",31.63
2843,151.5,5,2,2.8,Nam,Quan_Tan_Binh,"nhà mới hoàn thiện, hướng Nam đón gió, chủ cần tiền bán gấp, sổ hồng riêng.",25.33
2844,161.2,2,3,6.2,Tây Bắc,Quan_Binh_Thanh,"Bán nhà mặt tiền, khu compound, ở ngay, vị trí đắc địa, liên hệ ngay.",41.26
2845,139.9,7,2,6.4,Bắc,Quan_2,"hẻm ba gác đẹp, view sông thoáng, hồ bơi riêng, nhà mới hoàn thiện.",37.53
2846,115.4,2,2,6.0,Đông Bắc,Huyen_Nha_Be,"Nhà hẻm ô tô, ở ngay, phù hợp ở gia đình, pháp lý đầy đủ, nhà 1 trệt 1 lầu.",8.57
2847,305.7,4,3,5.5,Nam,Quan_7,"trong ngõ yên tĩnh đẹp, nhà 1 trệt 1 lầu, sân thượng rộng, sổ hồng chính chủ.",54.02
2848,86.2,3,2,6.3,Tây Bắc,Quan_8,"view sông thoáng, hướng Tây Bắc đón gió, ở ngay, pháp lý đầy đủ.",9.81
2849,130.9,4,2,6.9,Đông Bắc,Quan_Thu_Duc,"Nhà hẻm xe máy thông mới xây, sổ hồng chính chủ, ở ngay, khu dân cư an ninh.",13.76
2850,290.1,6,2,9.3,Bắc,Quan_Phu_Nhuan,"Bán nhà trong ngõ yên tĩnh, khu compound, hẻm thông 2 đầu, đầu tư sinh lời cao, liên hệ ngay.",41.85
2851,241.3,3,1,3.0,Tây Bắc,Quan_4,"Nhà hẻm ba gác, sổ đỏ chính chủ, sổ hồng chính chủ, sổ đỏ chính chủ.",35.62
2852,179.5,6,2,3.9,Đông Bắc,Quan_Binh_Thanh,"Nhà trong ngõ yên tĩnh, thang máy riêng, sân thượng rộng, sổ hồng chính chủ.",30.68
2853,199.2,5,3,5.5,Đông Nam,Huyen_Hoc_Mon,"Nhà hẻm xe máy thông, sổ đỏ chính chủ, phù hợp ở gia đình, sổ hồng riêng, giá thương lượng.",12.15
2854,125.4,3,1,6.5,Đông,Quan_8,"Nhà hẻm ô tô mới xây, nhà mới hoàn thiện, thang máy riêng, khu dân cư an ninh.",15.41
2855,94.6,6,4,9.1,Đông Nam,Quan_6,"Nhà hẻm ô tô, sổ đỏ chính chủ, phù hợp ở gia đình, sổ hồng riêng, sân thượng rộng.",19.01
2856,267.2,2,2,5.8,Đông,Quan_4,"Bán gấp nhà hẻm xe máy thông, hồ bơi riêng, penthouse, sổ hồng riêng.",51.66
2857,80.1,7,1,5.6,Tây Nam,Quan_7,"Bán gấp nhà hẻm ba gác, nở hậu, hồ bơi riêng, sổ đỏ chính chủ.",20.99
2858,72.6,4,2,4.1,Đông,Quan_10,"gần trường học và chợ, nội thất cơ bản, sân thượng rộng, pháp lý đầy đủ.",17.78
2859,50.8,8,4,9.9,Tây Nam,Quan_5,"an ninh 24/7, ở ngay, penthouse, vị trí đắc địa.",18.51
2860,173.3,4,3,6.3,Đông Bắc,Quan_7,"Bán gấp nhà hẻm ô tô, gần bệnh viện, liên hệ xem nhà, sổ đỏ chính chủ.",38.42
2861,57.3,8,3,5.1,Tây,Huyen_Nha_Be,"Bán nhà villa mini, an ninh 24/7, pháp lý rõ ràng, thu nhập cho thuê ổn định, liên hệ ngay.",5.51
2862,102.6,3,1,2.8,Bắc,Quan_Binh_Tan,"trong ngõ yên tĩnh đẹp, penthouse, gần bệnh viện, khu dân cư đông đúc.",8.16
2863,270.8,6,1,9.1,Nam,Quan_Phu_Nhuan,"Nhà hẻm ba gác, diện tích rộng, hầm xe ô tô, gần bệnh viện, giá tốt đầu tư.",67.03
2864,123.5,3,1,6.6,Tây,Quan_8,"Nhà hẻm xe máy thông, penthouse, sổ đỏ chính chủ, sổ hồng chính chủ.",14.79
2865,313.8,8,2,8.1,Tây Bắc,Quan_2,"gần trường học và chợ, nội thất đầy đủ, an ninh 24/7, sổ đỏ chính chủ.",71.39
2866,281.4,8,3,6.8,Đông Nam,Quan_10,"Bán nhà hẻm ô tô, hồ bơi riêng, thang máy riêng, vị trí đắc địa, liên hệ ngay.",58.19
2867,274.4,4,3,3.3,Bắc,Quan_6,"Nhà hẻm ô tô mới xây, gần trường học và chợ, giá thương lượng, khu dân cư an ninh.",29.73
2868,225.8,4,2,6.7,Tây,Quan_5,"gần bệnh viện, nội thất đầy đủ, an ninh 24/7, đầu tư sinh lời cao.",73.05
2869,158.8,7,2,9.5,Nam,Quan_12,"hẻm ba gác đẹp, nội thất cao cấp, thang máy riêng, nhà 1 trệt 1 lầu.",24.28
2870,219.3,4,4,5.2,Tây Nam,Quan_6,"penthouse, nở hậu, hồ bơi riêng, tiềm năng tăng giá.",31.75
2871,212.1,6,1,9.7,Bắc,Huyen_Nha_Be,"hẻm xe máy thông đẹp, sổ đỏ chính chủ, hồ bơi riêng, giá thương lượng.",14.34
2872,155.6,3,3,5.4,Đông Nam,Quan_4,"Bán nhà phố thương mại, nội thất cao cấp, hẻm thông 2 đầu, phù hợp ở thực và đầu tư, liên hệ ngay.",31.92
2873,106.6,3,2,10.7,Đông Nam,Huyen_Nha_Be,"hầm xe ô tô, hướng Đông Nam đón gió, chủ cần tiền bán gấp, pháp lý đầy đủ.",10.1
2874,128.8,1,3,7.2,Đông,Quan_2,"sổ đỏ chính chủ, ở ngay, liên hệ xem nhà, phù hợp ở thực và đầu tư.",34.08
2875,53.9,4,2,4.3,Đông Bắc,Huyen_Binh_Chanh,"ở ngay, liên hệ xem nhà, nhà mới hoàn thiện, tiềm năng tăng giá.",3.13
2876,313.9,8,4,4.9,Tây Nam,Quan_Tan_Binh,"mặt tiền đẹp, pháp lý rõ ràng, giá thương lượng, view sông thoáng.",68.86
2877,277.6,5,2,7.2,Đông Bắc,Quan_4,"Bán nhà hẻm ba gác, penthouse, thiết kế thoáng mát, phù hợp ở thực và đầu tư, liên hệ ngay.",42.94
2878,258.5,4,3,5.7,Nam,Quan_2,"Nhà hẻm ô tô, gần trục đường lớn, phù hợp ở gia đình, pháp lý đầy đủ, hẻm thông 2 đầu.",74.04
2879,160.4,3,3,6.1,Tây Bắc,Quan_12,"Bán nhà phố thương mại, sổ hồng chính chủ, penthouse, vị trí đắc địa, liên hệ ngay.",21.57
2880,185.0,8,4,4.9,Đông Nam,Quan_Thu_Duc,"Nhà hẻm ba gác mới xây, nhà mới hoàn thiện, gần trường học và chợ, khu dân cư an ninh.",15.09
2881,38.1,3,1,8.2,Bắc,Quan_4,"Nhà trong ngõ yên tĩnh mới xây, giá thương lượng, penthouse, khu dân cư an ninh.",7.64
2882,210.7,8,1,4.4,Tây Bắc,Quan_5,"khu compound, penthouse, chủ cần tiền bán gấp, thu nhập cho thuê ổn định.",41.98
2883,240.8,5,3,3.1,Đông,Quan_11,"Bán gấp nhà mặt tiền, ở ngay, nhà mới hoàn thiện, sổ hồng chính chủ.",57.78
2884,71.2,6,4,4.6,Đông,Quan_Go_Vap,"Bán nhà hẻm ba gác, hẻm thông 2 đầu, sổ hồng chính chủ, thu nhập cho thuê ổn định, liên hệ ngay.",12.25
2885,81.2,7,5,5.4,Tây,Quan_1,"Nhà hẻm ô tô mới xây, nhà 1 trệt 1 lầu, chủ cần tiền bán gấp, khu dân cư an ninh.",31.38
2886,84.1,5,3,4.3,Đông Bắc,Quan_3,"Nhà mặt tiền mới xây, hẻm thông 2 đầu, nhà mới hoàn thiện, khu dân cư an ninh.",27.62
2887,39.3,6,1,3.0,Đông,Quan_Go_Vap,"Nhà mặt tiền, hầm xe ô tô, view sông thoáng, sổ đỏ.",10.34
2888,247.3,8,2,3.8,Tây Bắc,Huyen_Binh_Chanh,"hầm xe ô tô, hướng Tây Bắc đón gió, gần trục đường lớn, sổ đỏ chính chủ.",17.78
2889,129.8,4,3,8.0,Đông,Quan_7,"Nhà hẻm ba gác, diện tích rộng, ở ngay, penthouse, giá tốt đầu tư.",29.18
2890,129.9,3,1,8.1,Tây,Quan_Phu_Nhuan,"sân thượng rộng, hướng Tây đón gió, an ninh 24/7, pháp lý đầy đủ.",24.92
2891,189.9,3,1,12.0,Tây,Quan_Binh_Tan,"an ninh 24/7, nội thất cao cấp, sân thượng rộng, sổ đỏ chính chủ.",17.04
2892,303.6,2,1,4.6,Tây Bắc,Quan_11,"Bán gấp nhà hẻm ô tô, ở ngay, liên hệ xem nhà, sổ hồng chính chủ.",38.74
2893,318.2,2,3,3.8,Đông Nam,Huyen_Nha_Be,"sân thượng rộng, nhà 1 trệt 1 lầu, khu compound, đầu tư sinh lời cao.",18.52
2894,122.9,3,2,11.4,Tây Bắc,Quan_Tan_Binh,"Nhà villa mini, diện tích rộng, thiết kế thoáng mát, nội thất đầy đủ, giá tốt đầu tư.",31.98
2895,248.8,5,4,6.9,Tây,Huyen_Hoc_Mon,"hẻm ô tô đẹp, ở ngay, sổ hồng chính chủ, hầm xe ô tô.",18.09
2896,317.5,2,4,7.4,Bắc,Quan_11,"hẻm xe máy thông đẹp, hồ bơi riêng, khu compound, thiết kế thoáng mát.",48.3
2897,101.4,3,3,7.4,Bắc,Quan_Binh_Tan,"Nhà trong ngõ yên tĩnh mới xây, sổ hồng chính chủ, chủ cần tiền bán gấp, khu dân cư an ninh.",11.08
2898,222.7,3,4,4.6,Đông,Quan_6,"Bán gấp nhà trong ngõ yên tĩnh, giá thương lượng, ở ngay, pháp lý đầy đủ.",21.55
2899,90.2,4,1,4.6,Đông Bắc,Quan_Binh_Tan,"Nhà hẻm ô tô mới xây, pháp lý rõ ràng, penthouse, khu dân cư an ninh.",9.31
2900,285.7,2,2,9.5,Bắc,Quan_10,"nhà 1 trệt 1 lầu, hướng Bắc đón gió, ở ngay, sổ hồng chính chủ.",60.1
2901,219.7,6,5,7.0,Bắc,Quan_6,"trong ngõ yên tĩnh đẹp, nội thất cao cấp, giá thương lượng, gần trường học và chợ.",30.56
2902,234.6,5,2,4.8,Bắc,Huyen_Hoc_Mon,"Nhà hẻm ba gác mới xây, sân thượng rộng, view sông thoáng, khu dân cư an ninh.",9.98
2903,163.6,4,4,3.4,Đông,Quan_5,"Nhà trong ngõ yên tĩnh, hồ bơi riêng, phù hợp ở gia đình, sổ đỏ chính chủ, thang máy riêng.",40.29
2904,187.2,4,3,12.0,Nam,Quan_3,"Bán gấp nhà mặt tiền, sổ đỏ chính chủ, khu compound, sổ hồng chính chủ.",112.21
2905,127.4,3,3,10.1,Đông Bắc,Quan_2,"Bán gấp nhà hẻm xe máy thông, sổ hồng chính chủ, khu compound, sổ hồng riêng.",35.0
2906,188.7,5,1,6.5,Đông Nam,Quan_Thu_Duc,"Nhà hẻm ô tô mới xây, nở hậu, khu compound, khu dân cư an ninh.",20.3
2907,288.8,4,4,6.2,Đông Nam,Quan_11,"Bán gấp nhà hẻm ô tô, hầm xe ô tô, pháp lý rõ ràng, sổ hồng riêng.",41.2
2908,301.9,7,5,6.0,Đông Nam,Quan_Go_Vap,"Nhà phố thương mại, nhà mới hoàn thiện, phù hợp ở gia đình, pháp lý đầy đủ, nội thất đầy đủ.",50.75
2909,35.2,4,2,3.7,Đông,Quan_4,"Nhà mặt tiền mới xây, nở hậu, nhà mới hoàn thiện, khu dân cư an ninh.",10.38
2910,166.9,2,2,11.2,Tây Nam,Quan_6,"nội thất đầy đủ, hướng Tây Nam đón gió, sổ đỏ chính chủ, sổ hồng riêng.",24.77
2911,220.7,4,1,3.9,Nam,Quan_2,"Nhà hẻm ba gác, liên hệ xem nhà, penthouse, sổ đỏ chính chủ.",40.3
2912,254.8,3,5,5.0,Đông Bắc,Quan_2,"hẻm ô tô đẹp, chủ cần tiền bán gấp, sổ hồng chính chủ, penthouse.",64.03
2913,191.4,1,4,3.1,Bắc,Quan_3,"Nhà hẻm ô tô, sổ hồng chính chủ, phù hợp ở gia đình, sổ hồng chính chủ, nhà 1 trệt 1 lầu.",57.74
2914,38.3,5,4,7.1,Đông,Quan_Binh_Tan,"Bán gấp nhà trong ngõ yên tĩnh, nở hậu, nội thất cao cấp, sổ hồng chính chủ.",9.44
2915,261.2,3,3,4.3,Tây,Quan_11,"Bán nhà trong ngõ yên tĩnh, hầm xe ô tô, nở hậu, thu nhập cho thuê ổn định, liên hệ ngay.",33.16
2916,50.9,5,3,4.6,Tây Bắc,Quan_Binh_Tan,"Bán gấp nhà hẻm ô tô, ở ngay, nhà 1 trệt 1 lầu, pháp lý đầy đủ.",8.01
2917,88.9,2,3,5.5,Đông,Quan_5,"Bán gấp nhà biệt thự, an ninh 24/7, pháp lý rõ ràng, pháp lý đầy đủ.",42.67
2918,183.4,2,1,11.8,Tây Nam,Quan_2,"Nhà hẻm ô tô, diện tích rộng, nở hậu, nội thất đầy đủ, giá tốt đầu tư.",56.95
2919,185.0,3,5,7.7,Tây Bắc,Quan_6,"Bán nhà hẻm ba gác, nở hậu, sân thượng rộng, vị trí đắc địa, liên hệ ngay.",30.86
2920,131.6,5,4,3.3,Bắc,Quan_7,"Bán nhà villa mini, nhà mới hoàn thiện, nội thất cao cấp, tiềm năng tăng giá, liên hệ ngay.",47.02
2921,115.0,8,1,2.9,Đông Bắc,Quan_6,"Nhà hẻm ba gác, diện tích rộng, chủ cần tiền bán gấp, ở ngay, giá tốt đầu tư.",13.01
2922,236.8,8,1,7.7,Tây,Quan_3,"mặt tiền đẹp, chủ cần tiền bán gấp, nội thất cao cấp, nở hậu.",115.8
2923,40.5,4,3,3.0,Tây Nam,Quan_Thu_Duc,"mặt tiền đẹp, nhà mới hoàn thiện, nhà 1 trệt 1 lầu, giá thương lượng.",9.5
2924,28.4,4,4,2.9,Đông,Quan_8,"phố thương mại đẹp, giá thương lượng, khu compound, view sông thoáng.",8.18
2925,71.9,2,2,12.0,Tây,Quan_Thu_Duc,"chủ cần tiền bán gấp, sổ đỏ chính chủ, gần trường học và chợ, thu nhập cho thuê ổn định.",14.88
2926,262.4,7,4,5.4,Đông,Quan_6,"hẻm xe máy thông đẹp, pháp lý rõ ràng, nội thất đầy đủ, sân thượng rộng.",33.59
2927,156.3,8,1,6.6,Đông Nam,Quan_6,"gần trục đường lớn, nội thất cao cấp, sổ đỏ chính chủ, sổ hồng riêng.",22.69
2928,53.2,2,4,3.3,Nam,Quan_6,"Nhà hẻm ô tô, nở hậu, nội thất cao cấp, sổ đỏ.",8.2
2929,137.5,8,4,5.5,Đông,Huyen_Binh_Chanh,"Nhà phố thương mại mới xây, sổ hồng chính chủ, sổ đỏ chính chủ, khu dân cư an ninh.",13.19
